,certificate,genre,gross,imdb_rating,metascore,runtime,title,votes,year
318,,"['Action', 'Mystery', 'Thriller']",,,,,The Rhythm Section,,['2019']
319,,['Comedy'],,,,,Housefull 4,,['2019']
320,,"['Comedy', 'Drama']",,8.5,,127 min,Guddiyan Patole,64.0,['2019']
321,,['Drama'],,6.0,,98 min,The Challenger Disaster,365.0,['2019']
322,,['Comedy'],,6.6,,111 min,Die Goldfische,193.0,['2019']
323,,"['Horror', 'Mystery', 'Thriller']",,6.7,,107 min,Real Cases of Shadow People The Sarah McCormick Story,732.0,['2019']
324,R,['Drama'],,,,,Bolden,,['2019']
325,,['Drama'],,7.8,,127 min,Dronningen,127.0,['2019']
326,,"['Adventure', 'Drama', 'Family']",,8.0,,93 min,Hiernamaals,18.0,['2019']
327,,['Thriller'],,5.6,,,Body at Brighton Rock,11.0,['2019']
328,PG,"['Comedy', 'Drama', 'Family']",,7.9,,94 min,Troop Zero,32.0,['2019']
329,,"['Horror', 'Sci-Fi', 'Thriller']",,,,93 min,Replicate,,['2019']
330,,"['Drama', 'Horror', 'Romance']",,7.7,,,Krasue: Inhuman Kiss,127.0,['2019']
331,,['Horror'],,,,,Crawl,,['2019']
332,,"['Drama', 'Romance', 'Thriller']",,7.5,,112 min,Apró mesék,193.0,['2019']
333,,"['Animation', 'Adventure', 'Comedy']",,,,,Wish Dragon,,['2019']
334,,['Drama'],,7.7,74.0,180 min,Di jiu tian chang,265.0,['2019']
335,,"['Drama', 'Romance']",,7.1,,103 min,Alone/Together,104.0,['2019']
336,,['Horror'],,6.3,,,Girl on the Third Floor,22.0,['2019']
337,,['Drama'],,7.1,69.0,123 min,Ut og stjæle hester,198.0,['2019']
338,,['Drama'],,8.1,81.0,109 min,Luce,59.0,['2019']
339,,['Drama'],,,,105 min,Lost Transmissions,,['2019']
340,,['Drama'],,4.9,,141 min,Milan Talkies,46.0,['2019']
341,,"['Crime', 'Thriller']",,8.1,,102 min,Laal Kabootar,89.0,['2019']
342,PG,['Animation'],,,,,Arctic Justice,,['2019']
343,,"['Animation', 'Adventure', 'Comedy']",,,,,Abominable,,['2019']
344,,['Drama'],,7.5,66.0,119 min,Light of My Life,111.0,['2019']
345,,['Drama'],,7.0,48.0,78 min,Adopt a Highway,24.0,['2019']
346,,"['Action', 'Drama', 'Thriller']",,,,155 min,Marighella,,['2019']
347,,"['Action', 'Romance']",,6.2,,125 min,Kudiye Lahore Diye,19.0,['2019']
348,TV-G,['Romance'],,6.7,,83 min,Winter Castle,443.0,['2019']
349,,"['Drama', 'Horror', 'Thriller']",,,,80 min,The Onania Club,,['2019']
350,,"['Action', 'Crime', 'Mystery']",,,,,Killers Anonymous,,['2019']
351,,"['Action', 'Crime', 'Thriller']",,,,,Lazarat,,['2019']
352,,"['Action', 'Drama', 'Romance']",,7.9,,160 min,Sherdil,91.0,['2019']
353,,['Drama'],,8.0,,105 min,Judy and Punch,26.0,['2019']
354,PG,"['Comedy', 'Family']",,7.7,,141 min,The War with Grandpa,25.0,['2019']
355,,"['Horror', 'Thriller']",,9.2,,106 min,Jessie,77.0,['2019']
356,R,['Comedy'],,,,103 min,Wine Country,,['2019']
357,,['Drama'],,7.7,86.0,123 min,Synonymes,327.0,['2019']
358,,['Comedy'],,,,,Untitled Noah Baumbach Project,,['2019']
359,,['Comedy'],,6.2,,,A pesar de todo,9.0,['2019']
360,,['Drama'],,6.9,,125 min,Amundsen,332.0,['2019']
361,,"['Comedy', 'Drama']",,8.3,,109 min,Yowis Ben 2,82.0,['2019']
362,PG-13,"['Adventure', 'Drama']",,,,86 min,American Exit,,['2019']
363,,['Drama'],,,,,7500,,['2019']
364,,"['Biography', 'Crime', 'Drama']",,,,,Georgetown,,['2019']
365,,['Drama'],,,,,The Diary,,['2019']
366,,['Drama'],,,,,Untitled Todd Haynes Project,,['2019']
367,Not Rated,['Sci-Fi'],,3.3,,90 min,Flashout,35.0,['2019']
368,,"['Action', 'Comedy']",,,,,Superintelligence,,['2019']
369,,"['Action', 'Thriller']",,8.6,,138 min,Thadam,679.0,['2019']
370,,"['Biography', 'Comedy', 'Drama']",,7.6,71.0,114 min,Blinded by the Light,52.0,['2019']
371,,['Drama'],,,,,Blackbird,,['2019']
372,Not Rated,"['Action', 'Drama']",,7.6,,171 min,Petta,5350.0,['2019']
373,PG-13,"['Action', 'Drama', 'Thriller']",,,,,Underwater,,['2019']
374,,"['Horror', 'Mystery', 'Thriller']",,,,,The Boy 2,,['2019']
375,,"['Comedy', 'Drama', 'Mystery']",,,,,Mental Hai Kya,,['2019']
376,,"['Comedy', 'Romance']",,6.1,,93 min,The Divorce Party,94.0,['2019']
377,,['Thriller'],,,,,Altar Rock,,['2019']
378,Not Rated,"['Action', 'Adventure', 'Romance']",,5.4,,157 min,Dev,331.0,['2019']
379,,"['Adventure', 'Family']",,5.0,,122 min,Özgür Dünya,92.0,['2019']
380,,"['Comedy', 'Drama']",,7.0,,101 min,Celle que vous croyez,183.0,['2019']
381,,"['Comedy', 'Horror']",,,,139 min,Where Is The Venkat Lakshmi,,['2019']
382,,['Drama'],,,,,Queen & Slim,,['2019']
383,,"['Drama', 'Horror', 'Thriller']",,,,,In the Tall Grass,,['2019']
384,,"['Crime', 'Drama', 'Mystery']",,,,,Earthquake Bird,,['2019']
385,,"['Comedy', 'Horror', 'Thriller']",,7.1,,,Tone-Deaf,14.0,['2019']
386,R,['Comedy'],,,,90 min,The Buddy Games,,['2019']
387,,['Horror'],,3.0,,80 min,Slasher Party,101.0,['2019']
388,Not Rated,['Action'],,3.8,,146 min,Vinaya Vidheya Rama,1653.0,['2019']
389,,['Action'],,4.5,,85 min,Viking Blood,55.0,['2019']
390,,['Drama'],,7.1,,104 min,Dirty God,117.0,['2019']
391,Not Rated,"['Biography', 'Drama']",,8.8,,127 min,Yatra,2744.0,['2019']
392,,['Comedy'],,7.3,87.0,98 min,The Farewell,79.0,['2019']
393,,"['Drama', 'Horror', 'Thriller']",,7.1,,114 min,Depraved,13.0,['2019']
394,,"['Comedy', 'Romance']",,6.2,,109 min,"Oh, Ramona!",1279.0,['2019']
395,,"['Action', 'Thriller']",,6.7,,101 min,Soul Hunters,467.0,['2019']
396,,['Drama'],,,,,The Truth,,['2019']
397,,"['Action', 'Comedy']",,,,,Enter The Fat Dragon,,['2019']
398,,['Drama'],,,,,Bharat,,['2019']
399,,['Drama'],,,,,Gully,,['2019']
400,,"['Comedy', 'Drama', 'Romance']",,9.0,,135 min,Kumbalangi Nights,1619.0,['2019']
401,,"['Action', 'Horror', 'Thriller']",,4.2,,89 min,The Car: Road to Revenge,245.0,['2019']
402,,"['Drama', 'History', 'Romance']",,4.9,,98 min,Dernier amour,30.0,['2019']
403,,['Thriller'],,4.7,,86 min,Havana Darkness,164.0,['2019']
404,,"['Action', 'Comedy', 'Sci-Fi']",,,,,The Intergalactic Adventures of Max Cloud,,['2019']
405,,"['Comedy', 'Drama']",,,,,Friendsgiving,,['2019']
406,,['Thriller'],,5.3,,83 min,Deadly Match,73.0,['2019']
407,,['Drama'],,,,98 min,Back Fork,,['2019']
408,,"['Comedy', 'Drama']",,6.9,65.0,,Animals,15.0,['2019']
409,R,"['Crime', 'Drama']",,,,,Vault,,['2019']
410,,"['Drama', 'History']",,7.5,,123 min,Il primo re,921.0,['2019']
411,Not Rated,"['Drama', 'Romance']",,,,85 min,Sunrise in Heaven,,['2019']
412,,"['Action', 'Crime', 'Drama']",,,,,Echo Boomers,,['2019']
413,Not Rated,"['Biography', 'Drama']",,6.3,,112 min,The Accidental Prime Minister,4348.0,['2019']
414,,"['Comedy', 'Romance']",,5.5,,122 min,Yi wen ding qing,131.0,['2019']
415,,"['Action', 'Drama', 'War']",,8.6,,98 min,Lancaster Skies,57.0,['2019']
416,R,"['Drama', 'Mystery', 'Thriller']",,8.3,,99 min,The Wolf Hour,52.0,['2019']
417,,"['Comedy', 'Romance']",,,,,De De Pyaar De,,['2019']
418,,"['Comedy', 'Drama', 'Romance']",,,,,Stargirl,,['2019']
419,,"['Comedy', 'Horror']",,7.5,50.0,98 min,Porno,22.0,['2019']
420,,"['Action', 'Thriller']",,,,,High Ground,,['2019']
421,,"['Biography', 'Drama']",,,,,Newsflash,,['2019']
422,,"['Comedy', 'Drama']",,6.9,,100 min,Le mystère Henri Pick,214.0,['2019']
423,,['Drama'],,,,,Born a King,,['2019']
424,,['Drama'],,,,,Monday,,['2019']
425,,"['Comedy', 'Drama', 'Romance']",,,,,Plus One,,['2019']
426,,"['Comedy', 'Drama']",790.0,7.6,,104 min,The Untold Story,156.0,['2019']
427,R,['Comedy'],,,,,Otherhood,,['2019']
428,,"['Action', 'Drama', 'Thriller']",,,,,The Parts You Lose,,['2019']
429,,['Comedy'],,6.4,,87 min,Rebelles,129.0,['2019']
430,,['Action'],,3.5,,100 min,Split Lip,125.0,['2019']
431,,['Drama'],,6.0,,93 min,¿A quién te llevarías a una isla desierta?,5.0,['2019']
432,,"['Biography', 'Drama', 'Thriller']",,,,,Shirley,,['2019']
433,,"['Crime', 'Thriller']",,,,,A Violent Separation,,['2019']
434,,['Drama'],,6.1,,,She's Missing,8.0,['2019']
435,,['History'],,,,,Robert the Bruce,,['2019']
436,,['Drama'],,,,,Tuscaloosa,,['2019']
437,,['Drama'],,,,,Ironbark,,['2019']
438,,"['Comedy', 'Drama', 'Romance']",1182636.0,5.7,,120 min,Ek Ladki Ko Dekha Toh Aisa Laga,1169.0,['2019']
439,Not Rated,"['Animation', 'Family', 'Fantasy']",,5.0,,92 min,The Legend of Secret Pass,315.0,['2019']
440,,['Romance'],,6.6,41.0,106 min,The Sunlit Night,33.0,['2019']
441,,"['Action', 'Comedy', 'Horror']",,,,,The House Next Door,,['2019']
442,,['Drama'],,,,,The Banker,,['2019']
443,,"['Drama', 'Fantasy', 'Horror']",,,,94 min,Flay,,['2019']
444,,"['Drama', 'Romance']",,6.6,,,Bir Ask Iki Hayat,314.0,['2019']
445,,['Drama'],,,,,Once Upon a Time in Staten Island,,['2019']
446,,['Crime'],,,,95 min,Once Upon a Time in London,,['2019']
447,,['Comedy'],,6.3,,91 min,The New King of Comedy,618.0,['2019']
448,,['Drama'],,,,,The Devil Has a Name,,['2019']
449,,['Drama'],,7.7,82.0,102 min,Monos,141.0,['2019']
450,,"['Biography', 'Drama', 'History']",,6.9,,187 min,Brecht,68.0,['2019']
451,,"['Action', 'Biography', 'Drama']",,,,,Taanaji: The Unsung Warrior,,['2019']
452,,"['Action', 'Drama']",,,,,The Kill Team,,['2019']
453,,['Adventure'],,,,,Tyger Tyger,,['2019']
454,,['Horror'],,6.5,,,Darlin',13.0,['2019']
455,,['Horror'],,,,,Vengeance,,['2019']
456,,"['Action', 'Drama', 'History']",,,,110 min,The Rising Hawk,,['2019']
457,,['Comedy'],,8.3,,140 min,Kala Shah Kala,140.0,['2019']
458,Not Rated,"['Action', 'Drama']",,6.9,,153 min,Viswasam,4366.0,['2019']
459,,['Family'],,8.2,,,Spring Breakaway,16.0,['2019']
460,,['Sci-Fi'],,,,85 min,Star Trek First Frontier,,['2019']
461,,"['Comedy', 'Sci-Fi']",,5.8,,116 min,Crazy Alien,587.0,['2019']
462,,"['Comedy', 'Drama']",,6.1,,87 min,Mon bébé,79.0,['2019']
463,,"['Comedy', 'Drama', 'Horror']",,3.5,,85 min,Char Man,245.0,['2019']
464,,"['Action', 'Adventure', 'Thriller']",,,,115 min,Junglee,,['2019']
465,Not Rated,"['Crime', 'Drama']",,6.4,,121 min,Why Cheat India,874.0,['2019']
466,,['Comedy'],,5.0,,106 min,Ladrões de Tuta e Meia,15.0,['2019']
467,,['Comedy'],,5.9,,110 min,Rate Your Date,58.0,['2019']
468,,['Drama'],,9.4,,165 min,Tõde ja õigus,1019.0,['2019']
469,,"['Horror', 'Thriller']",,,,,Candy Corn,,['2019']
470,,['Drama'],,7.9,,109 min,To the Stars,45.0,['2019']
471,,"['Comedy', 'Drama']",,,,,Ana,,['2019']
472,,"['Action', 'Comedy', 'Romance']",,7.8,,120 min,Boomerang,46.0,['2019']
473,,"['Comedy', 'Romance', 'Sport']",,8.6,,85 min,Olympic Dreams,18.0,['2019']
474,,['Drama'],,,,,Overcomer,,['2019']
475,,['Drama'],,7.1,49.0,100 min,"Gospod postoi, imeto i' e Petrunija",234.0,['2019']
476,,"['Biography', 'Comedy', 'Drama']",,,,,Resistance,,['2019']
477,,['Drama'],,,,,Brother's Keeper,,['2019']
478,R,['Drama'],,,,,The Good Liar,,['2019']
479,,"['Comedy', 'Drama', 'Romance']",,,,,Good News,,['2019']
480,,"['Action', 'Thriller']",,7.1,,120 min,118,286.0,['2019']
481,,"['Drama', 'History']",,,,107 min,Curiosa,,['2019']
482,,['Comedy'],,,,,1 Night in San Diego,,['2019']
483,,['Comedy'],,4.3,,82 min,Misfit,11.0,['2019']
484,,['Romance'],,6.8,,94 min,Snu,113.0,['2019']
485,,['Drama'],,,,,The Secret,,['2019']
486,,['Comedy'],,,,,How to Build a Girl,,['2019']
487,,"['Animation', 'Adventure', 'Comedy']",,,,,Shaun the Sheep Movie: Farmageddon,,['2019']
488,,['Drama'],,,,,Mine9,,['2019']
489,,['Drama'],,7.6,75.0,103 min,Brittany Runs a Marathon,71.0,['2019']
490,,['Comedy'],,,,,Untitled Pickle Comedy,,['2019']
491,,"['Action', 'Crime', 'Drama']",,,,100 min,Crown Vic,,['2019']
492,,"['Comedy', 'Mystery', 'Thriller']",,6.2,,86 min,Extracurricular Activities,159.0,['2019']
493,,['Drama'],,7.1,,85 min,Pink Wall,13.0,['2019']
494,,['Drama'],,,,,Halo of Stars,,['2019']
495,,['Horror'],,,,,Blood Surf,,['2019']
496,,['Horror'],,,,,The Rental,,['2019']
497,,"['Crime', 'Drama', 'History']",,6.6,,126 min,Çiçero,1881.0,['2019']
498,Not Rated,"['Drama', 'Musical', 'Romance']",,7.8,,141 min,June,214.0,['2019']
499,,['Comedy'],,7.2,,101 min,Greener Grass,51.0,['2019']
500,,['Comedy'],,5.3,,109 min,Mirreyes contra Godinez,495.0,['2019']
501,,"['Drama', 'Thriller', 'War']",,6.3,,100 min,Kurier,63.0,['2019']
502,R,['Horror'],,,,,Mary,,['2019']
503,,['History'],,2.5,,103 min,The Viking War,85.0,['2019']
504,,['Comedy'],,4.7,,82 min,Convoi exceptionnel,81.0,['2019']
505,,['Thriller'],,,,85 min,Berserk,,['2019']
506,,['Comedy'],,6.9,,,Top End Wedding,19.0,['2019']
507,,['Comedy'],,,,90 min,Deported,,['2019']
508,,"['Animation', 'Action', 'Adventure']",,9.2,,,Code Geass: Fukkatsu No Lelouch,105.0,['2019']
509,,"['Drama', 'Musical', 'Romance']",,,,,Waves,,['2019']
510,,['Drama'],,7.5,56.0,95 min,Go Back to China,19.0,['2019']
511,,"['Adventure', 'Biography', 'Western']",,,,,Hell on the Border,,['2019']
512,,['Comedy'],,,,,The Stand-In,,['2019']
513,,['Drama'],,,,,I'll find you,,['2019']
514,,['Comedy'],,5.6,,92 min,Taxi a Gibraltar,30.0,['2019']
515,R,['Drama'],,,,,Low Tide,,['2019']
516,,['Horror'],,2.7,,92 min,The Haunting of Borley Rectory,66.0,['2019']
517,,['Animation'],,,,,Klaus,,['2019']
518,,"['Action', 'Thriller']",,,,,The Tracker,,['2019']
519,,"['Comedy', 'Drama']",,9.0,,106 min,Come As You Are,34.0,['2019']
520,,"['Horror', 'Thriller']",,6.6,,82 min,Sweetheart,47.0,['2019']
521,,"['Comedy', 'Crime', 'Romance']",,6.3,,80 min,Love Shot,64.0,['2019']
522,,['Drama'],,7.3,75.0,113 min,Clemency,61.0,['2019']
523,,,,,,100 min,William,,['2019']
524,,"['Drama', 'Romance']",,,,114 min,What About Love,,['2019']
525,,['Drama'],,4.9,,94 min,Britt-Marie var här,168.0,['2019']
526,,['Drama'],,,,,Sweetness in the Belly,,['2019']
527,,"['Horror', 'Thriller']",,6.0,,97 min,Feedback,57.0,['2019']
528,,['Drama'],,8.1,,,The Garden Left Behind,83.0,['2019']
529,,['Drama'],,,,,National Theatre Live: All About Eve,,['2019']
530,,"['Action', 'Drama', 'Thriller']",,,,,The Gate,,['2019']
531,,['Comedy'],,,,104 min,Killing Winston Jones,,['2019']
532,,"['Drama', 'History', 'Thriller']",,,,,J'accuse,,['2019']
533,,"['Comedy', 'Drama']",,8.6,,106 min,Saint Frances,21.0,['2019']
534,,['Family'],,8.4,,85 min,Abe,33.0,['2019']
535,,"['Action', 'Crime', 'Drama']",,,,,Black and Blue,,['2019']
536,,"['Crime', 'Thriller']",,,,100 min,El Complot Mongol,,['2019']
537,,"['Horror', 'Thriller']",,,,,Follow Me,,['2019']
538,,['Comedy'],,,,,White As Snow,,['2019']
539,PG-13,['Thriller'],,,,,Strange But True,,['2019']
540,,['Comedy'],,6.6,,93 min,Momenti di trascurabile felicità,98.0,['2019']
541,,['Horror'],,,,,Big Shark,,['2019']
542,,"['Comedy', 'Drama', 'Romance']",,7.3,,103 min,Alice,16.0,['2019']
543,,"['Horror', 'Thriller']",,,,94 min,Blood Craft,,['2019']
544,,['Romance'],,,,,Student of the Year 2,,['2019']
545,,['Fantasy'],,,,,Pinocchio,,['2019']
546,R,['Drama'],,9.8,,,Peel,8.0,['2019']
547,,"['Crime', 'Mystery']",,6.5,,133 min,Masukarêdo hoteru,91.0,['2019']
548,,"['Drama', 'Romance']",,,,,Normal People,,['2019']
549,,"['Action', 'Drama', 'Thriller']",,,,,Sound of Freedom,,['2019']
550,,['Sci-Fi'],,,,,Warriors of Future,,['2019']
551,,['Thriller'],,6.2,44.0,116 min,The Operative,88.0,['2019']
552,,"['Fantasy', 'Horror', 'Thriller']",,,,,Gretel and Hansel,,['2019']
553,,['Comedy'],,,,91 min,"Standing Up, Falling Down",,['2019']
554,R,['Horror'],,,,,Eli,,['2019']
555,,['Romance'],,6.4,,145 min,Mr. Majnu,451.0,['2019']
556,,"['Action', 'Drama', 'Sci-Fi']",,7.1,,114 min,Foxtrot Six,365.0,['2019']
557,,['Thriller'],,,,,In the Shadow of the Moon,,['2019']
558,,['Romance'],,7.1,,126 min,The Protector,13.0,['2019']
559,,['Drama'],,,,,Millennials,,['2019']
560,,"['Fantasy', 'Sci-Fi']",,,,114 min,Creators: The Past,,['2019']
561,,['Action'],,,,,Acceleration,,['2019']
562,,"['Family', 'Sport']",,7.1,,92 min,Twelve,40.0,['2019']
563,,"['Comedy', 'Romance']",,6.8,,145 min,Oru Adaar Love,1820.0,['2019']
564,R,"['Crime', 'Drama']",,,,,Lying and Stealing,,['2019']
565,PG-13,"['Biography', 'Drama', 'Romance']",,,,,Radioactive,,['2019']
566,,['Sci-Fi'],,,,,3022,,['2019']
567,,['Biography'],,,,,The Sky Is Pink,,['2019']
568,,['Drama'],,5.2,,116 min,Firebrand,117.0,['2019']
569,,"['Comedy', 'Romance']",,5.4,,104 min,Öldür Beni Sevgilim,176.0,['2019']
570,,['Drama'],,6.3,,108 min,Der Boden unter den Füßen,127.0,['2019']
571,,"['Drama', 'Horror', 'Thriller']",,4.7,,80 min,Muse,32.0,['2019']
572,Not Rated,['Comedy'],,2.3,,120 min,Ninety ML,125.0,['2019']
573,,['Action'],,,,,Blood Heist,,['2019']
574,,"['Comedy', 'Drama']",,,,95 min,Buffaloed,,['2019']
575,,"['Drama', 'Romance']",,6.4,,141 min,Ispade Rajavum Idhaya Raniyum,22.0,['2019']
576,,['Family'],,,,,My Spy,,['2019']
577,,"['Drama', 'Thriller']",,,,,Angel of Mine,,['2019']
578,,['Drama'],,6.3,86.0,101 min,Divino Amor,158.0,['2019']
579,R,['Drama'],,5.8,75.0,94 min,Hala,48.0,['2019']
580,,['Drama'],,,,,Frankie,,['2019']
581,,"['Adventure', 'Comedy', 'Drama']",,7.7,,97 min,Rocca verändert die Welt,26.0,['2019']
582,,"['Action', 'Crime', 'Mystery']",,,,,Bodies at Rest,,['2019']
583,,"['Animation', 'Drama']",,,,,A Christmas Carol,,['2019']
584,Not Rated,['Horror'],,5.5,,65 min,Night,379.0,['2019']
585,,"['Comedy', 'Drama']",,,,,Small Engine Repair,,['2019']
586,,['Comedy'],,,,,Palm Springs,,['2019']
587,R,['Comedy'],,,,,Ode to Joy,,['2019']
588,,"['Action', 'Drama', 'Thriller']",,,,176 min,Super Deluxe,,['2019']
589,,['Drama'],,,,86 min,90 Minutes,,['2019']
590,,['Drama'],,7.9,,,Roll'em,27.0,['2019']
591,,['Action'],,,,,Mama Bear,,['2019']
592,,"['Animation', 'Fantasy', 'Romance']",,7.3,,99 min,Bai she: yuan qi,352.0,['2019']
593,,"['Action', 'Comedy', 'Sci-Fi']",,,,,The Ark: An Iron Sky Story,,['2019']
594,,"['Biography', 'Drama', 'Sport']",,7.0,,111 min,Goalie,9.0,['2019']
595,,"['Horror', 'Thriller']",,4.4,,96 min,Blood Bound,173.0,['2019']
596,,"['Crime', 'Drama']",,6.5,51.0,105 min,La paranza dei bambini,596.0,['2019']
597,,"['Animation', 'Horror']",,,,91 min,To Your Last Death,,['2019']
598,,['Drama'],,7.8,,118 min,Systemsprenger,132.0,['2019']
599,,['Thriller'],,,,,Possessor,,['2019']
600,,['Drama'],,,,,As Long as I'm Famous,,['2019']
601,,['Biography'],,,,,Super 30,,['2019']
602,,"['Comedy', 'Drama']",,,,100 min,Low Budget Ethnic Movie,,['2019']
603,,['Drama'],,,,,The Flood,,['2019']
604,,['Drama'],,,,,Mission Mangal,,['2019']
605,,['Adventure'],,,,,A World Away,,['2019']
606,,"['Comedy', 'Romance']",,4.8,,95 min,Miszmasz czyli Kogel Mogel 3,91.0,['2019']
607,,['History'],,,,,Operation Khukri,,['2019']
608,,['Comedy'],,6.3,,98 min,Before You Know It,40.0,['2019']
609,,"['Comedy', 'Thriller']",,,,93 min,Come To Daddy,,['2019']
610,,['Drama'],,,,,Sergio,,['2019']
611,,['Comedy'],,5.5,,99 min,Damien veut changer le monde,48.0,['2019']
612,R,['Comedy'],,,,,Purge of Kingdoms,,['2019']
613,,['Sci-Fi'],,,,,Synchronic,,['2019']
614,,['Drama'],,,,,Heavy,,['2019']
615,,"['Adventure', 'Horror']",,6.8,,,Strain 100,21.0,['2019']
616,,['Comedy'],,5.7,,90 min,Walter,18.0,['2019']
617,,"['Action', 'Drama', 'History']",,,,,Panipat,,['2019']
618,,,,,,,I Am Woman,,['2019']
619,,['Drama'],,6.8,65.0,85 min,The Sound of Silence,38.0,['2019']
620,,"['Action', 'Drama', 'Horror']",,,,,Ghost in the Graveyard,,['2019']
621,,"['Drama', 'Romance']",,7.9,,108 min,Un rubio,23.0,['2019']
622,,"['Action', 'Thriller']",,,,,American Night,,['2019']
623,,"['Crime', 'Drama', 'Romance']",,5.6,,96 min,Heartlock,144.0,['2019']
624,Not Rated,"['Action', 'Family']",,8.1,,164 min,Yajamana,643.0,['2019']
625,,['Drama'],,,,,Parasite,,['2019']
626,G,['Family'],,4.5,,86 min,Pegasus: Pony with a Broken Wing,23.0,['2019']
627,,"['Action', 'Drama', 'Romance']",,,,,Rocky,,['2019']
628,,"['Adventure', 'Drama', 'Romance']",,7.4,,103 min,Last Sunrise,87.0,['2019']
629,,['Drama'],,,,,Valley of the Gods,,['2019']
630,,"['Adventure', 'Drama', 'Fantasy']",,6.5,,103 min,Skammerens datter II: Slangens gave,59.0,['2019']
631,,"['Comedy', 'Horror']",,5.4,,,Pee Nak,22.0,['2019']
632,,['Thriller'],,,,,The Murder of Nicole Brown Simpson,,['2019']
633,,['Drama'],,,,,90 Feet from Home,,['2019']
634,,['Drama'],,,,90 min,Mob Town,,['2019']
635,,"['Drama', 'Mystery', 'Thriller']",,,,,Lost Girls,,['2019']
636,,['Thriller'],,,,,Fracture,,['2019']
637,,['Drama'],,,,,Fatima,,['2019']
638,,"['Comedy', 'Horror']",,6.8,,80 min,Halloween at Aunt Ethel's,622.0,['2019']
639,,"['Drama', 'Thriller']",,,,,Nighthawks,,['2019']
640,,"['Comedy', 'Drama', 'Romance']",,5.0,,105 min,Verliefd op Cuba,137.0,['2019']
641,Not Rated,['Comedy'],,7.1,,74 min,Frances Ferguson,11.0,['2019']
642,,"['Comedy', 'Drama', 'Fantasy']",,7.6,,131 min,Simba,33.0,['2019']
643,,['Comedy'],,7.2,64.0,95 min,Adam,24.0,['2019']
644,PG-13,['Drama'],605908.0,6.7,,112 min,The Least of These: The Graham Staines Story,197.0,['2019']
645,,"['Comedy', 'Drama', 'Family']",,8.1,,99 min,Mother's Little Helpers,10.0,['2019']
646,,['Thriller'],,6.1,,90 min,The Ex Next Door,54.0,['2019']
647,Not Rated,['Comedy'],,7.1,,91 min,Selvhenter,66.0,['2019']
648,,['Drama'],,,,,Chhichhore,,['2019']
649,,['Drama'],,,,,Dear Comrade,,['2019']
650,,['Drama'],,6.6,,142 min,Saheb,42.0,['2019']
651,,"['Comedy', 'Drama', 'Romance']",,7.8,,122 min,Girl/Girl Scene,11.0,['2019']
652,,['Drama'],,5.7,,118 min,Une jeunesse dorée,68.0,['2019']
653,,['Drama'],,,,,Liberté: A Call to Spy,,['2019']
654,,"['Biography', 'Comedy', 'Drama']",,,,,Grace and Grit,,['2019']
655,,"['Adventure', 'Fantasy', 'Thriller']",,,,,Valhalla,,['2019']
656,,['Drama'],,7.4,,95 min,The Infiltrators,24.0,['2019']
657,R,['Thriller'],,5.4,,107 min,Darkness Visible,100.0,['2019']
658,,['Drama'],,,,89 min,Billboard,,['2019']
659,PG,['Comedy'],,6.5,,148 min,F2: Fun and Frustration,1117.0,['2019']
660,,['Comedy'],,,,,Madhura Raja,,['2019']
661,,['Drama'],,,,,Percy,,['2019']
662,,['Fantasy'],,,,95 min,The Place of No Words,,['2019']
663,,"['Action', 'Drama', 'Thriller']",,,,,Romeo Akbar Walter,,['2019']
664,R,"['Comedy', 'Drama']",,,,,Benjamin,,['2019']
665,,['Drama'],,,,,Brotherhood,,['2019']
666,,"['Drama', 'Romance']",,,,,Hope Gap,,['2019']
667,,['Drama'],,,,,Stano,,['2019']
668,,['Crime'],,,,,Line of Descent,,['2019']
669,,"['Horror', 'Thriller']",,,,90 min,Beneath Us,,['2019']
670,,"['Biography', 'Drama', 'Sport']",,,,,Ride Like a Girl,,['2019']
671,,['Horror'],,,,,Devil's Revenge,,['2019']
672,,"['Adventure', 'Family']",,9.2,,75 min,Moj dida je pao s Marsa,18.0,['2019']
673,,"['Crime', 'Drama']",,,,,Untitled Miranda July Project,,['2019']
674,,['Drama'],,6.5,,115 min,The Christ Slayer,589.0,['2019']
675,,"['Drama', 'Thriller']",,,,116 min,Red Room,,['2019']
676,,"['Animation', 'Adventure']",,,,108 min,The Pilgrim's Progress,,['2019']
677,,"['Horror', 'Sci-Fi', 'Thriller']",,5.8,,103 min,Relive,32.0,['2019']
678,,"['Animation', 'Fantasy']",,,,,Wonder Woman: Bloodlines,,['2019']
